sdv_primary_key,media_type,has_media,text_len,timestamp_hour,timestamp_minute,asks_for_reply,deadline,has_direct_mention,is_greeting,opt_out,otp,payment,promotional,suspicious_link,is_forwarded,has_url,n_mentions,chat_type,is_group,recent_messages_count,group_muted_by_user,membership_role,membership_messages_read_30d,membership_messages_sent_30d,membership_replies_sent_30d,membership_notifications_dismissed_30d,group_member_count,group_admin_count,group_messages_30d,group_type,sender_is_business,sender_is_verified,sender_type,sender_messages_opened_30d,sender_messages_replied_30d,sender_messages_reported_30d,sender_notifications_dismissed_30d,user_messages_opened_30d,user_messages_replied_30d,user_messages_reported_30d,user_notifications_dismissed_30d,has_quiet_hours,is_in_quiet_hours,is_business,business_is_verified,business_account_age_days,business_domain_age_days,business_messages_sent_30d,business_user_reports_30d,business_category,domain_matches_official,purchase_history_count,rel_activity_count_180d,rel_messages_opened_30d,rel_messages_dismissed_30d,rel_messages_replied_30d,rel_allows_promotions,rel_opted_out,subscription,hist_message_opened,hist_message_replied,hist_message_reported,hist_muted_after_message,hist_notification_dismissed,similar_messages_count,priority,confidence,action,message_type,message_id
2137,none,False,158,15,44,False,False,False,False,False,False,False,False,False,False,False,0,personal,False,6,False,none,0,0,0,0,0,0,0,none,False,False,personal,84,27,4,42,26,12,3,61,True,False,False,False,0,0,0,0,none,False,0,0,0,0,0,none,False,none,13,17,4,2,2,5,3,0.8,digest,personal,synthetic
2138,none,False,213,13,55,False,False,False,False,False,True,False,True,False,True,False,0,personal,False,4,False,none,0,0,0,0,0,0,0,none,False,False,personal,95,25,2,52,71,14,2,21,True,False,False,False,0,0,0,0,none,False,0,0,0,0,0,none,False,none,4,4,3,12,12,5,10,0.9,digest,greeting,synthetic
2139,none,False,223,16,6,False,False,False,False,True,True,False,False,False,False,False,0,business,False,2,False,none,0,0,0,0,0,0,0,none,True,False,business,30,10,2,17,101,21,2,21,True,False,True,True,4378,0,13,29,none,True,0,0,7,0,2,none,False,none,2,1,0,1,1,5,-3,0.92,mute,forward,synthetic
2140,none,False,191,9,23,False,False,False,False,False,False,False,False,False,True,False,0,group,True,18,False,admin,25,19,12,8,241,4,962,society,False,False,group,97,30,2,57,66,34,1,26,True,False,False,False,0,0,0,0,none,False,0,0,0,0,0,none,False,none,22,23,6,7,7,5,6,0.77,notify,payment,synthetic
2141,none,False,229,18,48,False,False,False,False,False,False,False,True,False,False,False,0,group,True,18,False,member,9,2,6,0,2,1,24,none,False,False,group,12,6,0,26,101,36,2,13,True,False,False,False,0,0,0,0,none,False,0,0,0,0,0,none,False,none,23,23,3,9,9,5,9,0.8,digest,personal,synthetic
2142,none,False,218,12,17,False,False,False,False,False,False,False,False,False,True,False,0,personal,False,15,False,none,0,0,0,0,0,0,0,none,False,False,personal,97,28,3,52,54,17,3,61,True,False,False,False,0,0,0,0,none,False,0,0,0,0,0,none,False,none,7,16,4,8,8,5,-7,0.97,digest,personal,synthetic
2143,none,False,143,18,44,False,False,True,False,False,True,False,False,False,False,False,1,group,True,1,False,admin,19,17,8,5,214,3,846,coworker,False,False,group,96,26,4,58,65,30,4,19,True,False,False,False,0,0,0,0,none,False,0,0,0,0,0,none,False,none,12,15,6,0,0,5,4,0.79,notify,payment,synthetic
2144,none,False,160,19,25,False,False,False,False,False,False,False,False,False,False,False,0,group,True,6,False,member,7,4,7,0,0,1,8,none,False,False,group,77,16,1,17,116,33,0,13,True,True,False,False,0,0,0,0,none,False,0,0,0,0,0,none,False,none,20,17,5,8,8,5,0,0.94,notify,urgent,synthetic
2145,none,False,190,11,52,False,False,False,False,False,True,False,False,False,False,False,0,group,True,2,False,member,13,10,3,3,93,1,483,society,False,False,group,74,27,2,46,108,13,0,27,True,False,False,False,0,0,0,0,none,False,0,0,0,0,0,none,False,none,5,0,4,0,0,5,-4,0.76,mute,scam,synthetic
2146,none,False,123,10,2,True,True,False,False,False,False,False,False,False,False,False,0,group,True,7,False,member,1,0,0,4,0,0,11,none,False,False,group,24,20,3,23,30,10,3,43,True,False,False,False,0,0,0,0,none,False,0,0,0,0,0,none,False,none,11,11,5,18,18,5,-2,0.78,notify,urgent,synthetic
2147,none,False,149,8,48,False,False,False,False,False,False,True,False,True,False,True,0,personal,False,5,False,none,0,0,0,0,0,0,0,none,False,False,personal,90,22,1,34,98,11,0,69,True,False,False,False,0,0,0,0,none,False,0,0,0,0,0,none,False,none,1,3,6,8,8,5,-5,0.75,digest,promotion,synthetic
2148,none,False,222,8,49,True,True,False,False,False,False,True,False,False,True,False,0,group,True,10,False,member,2,0,1,0,7,0,86,none,False,False,group,83,26,1,39,35,13,3,20,True,False,False,False,0,0,0,0,none,False,0,0,0,0,0,none,False,none,4,7,6,1,1,5,7,0.85,digest,personal,synthetic
2149,image,True,229,22,43,False,True,False,False,False,False,True,False,False,False,False,0,group,True,2,True,admin,12,14,9,7,183,3,759,local_food,False,False,group,84,28,4,56,50,17,2,29,True,True,False,False,0,0,0,0,none,False,0,0,0,0,0,none,False,none,3,0,3,1,1,5,4,0.88,notify,event,synthetic
2150,image,True,98,16,8,True,False,False,False,False,False,False,False,False,False,False,0,group,True,5,False,member,9,3,5,0,26,2,212,school_group,False,True,group,81,30,4,34,92,20,2,15,True,False,False,False,0,0,0,0,none,False,0,0,0,0,0,none,False,none,18,15,0,1,1,5,-5,0.81,notify,business_update,synthetic
2151,voice,True,19,15,34,True,False,False,False,False,True,False,False,False,False,True,0,group,True,7,False,admin,1,0,0,8,164,1,709,none,False,False,group,63,8,1,19,84,6,3,14,True,False,False,False,0,0,0,0,none,False,0,0,0,0,0,none,False,none,3,0,6,13,13,0,-10,0.76,mute,forward,synthetic
2152,none,False,180,15,51,False,False,False,False,False,True,False,False,False,False,False,0,group,True,1,False,admin,14,19,9,9,241,3,963,society,False,True,group,80,13,0,23,117,30,0,15,True,False,False,False,0,0,0,0,none,False,0,0,0,0,0,none,False,none,8,5,7,7,7,5,-27,0.78,digest,promotion,synthetic
2153,image,True,126,20,2,False,False,False,False,False,False,False,False,False,True,True,0,group,True,1,False,member,8,7,2,9,159,1,695,none,False,False,group,56,18,3,34,21,3,3,76,True,False,False,False,0,0,0,0,none,False,0,0,0,0,0,none,False,none,0,0,5,13,13,5,-17,0.79,digest,personal,synthetic
2154,none,False,228,17,3,False,False,False,False,False,False,False,False,False,False,False,0,personal,False,13,False,none,0,0,0,0,0,0,0,none,False,False,personal,91,27,4,56,65,9,2,19,True,False,False,False,0,0,0,0,none,False,0,0,0,0,0,none,False,none,3,2,2,11,11,5,5,0.79,digest,personal,synthetic
2155,none,False,132,21,28,False,True,False,False,False,True,False,False,False,False,False,0,group,True,0,False,admin,1,0,0,0,0,0,0,marketplace,False,False,group,84,21,3,33,33,6,3,51,True,False,False,False,0,0,0,0,none,False,0,0,0,0,0,none,False,none,0,0,8,3,3,5,-3,0.79,digest,personal,synthetic
2156,none,False,230,14,34,False,False,False,False,False,False,False,False,False,True,False,0,business,False,20,False,none,0,0,0,0,0,0,0,none,True,True,business,67,9,0,9,88,24,2,28,True,False,True,False,420,0,1,27,ecommerce,False,5,5,8,1,1,1,False,none,23,21,5,14,14,5,4,0.88,notify,payment,synthetic
2157,none,False,65,7,32,False,True,True,False,False,False,False,False,False,True,False,1,personal,False,7,False,none,0,0,0,0,0,0,0,none,False,False,personal,88,10,3,31,25,3,3,24,True,False,False,False,0,0,0,0,none,False,0,0,0,0,0,none,False,none,1,0,3,17,17,3,-1,0.93,mute,forward,synthetic
2158,none,False,76,20,52,False,False,True,False,False,False,False,False,False,False,False,1,personal,False,3,False,none,0,0,0,0,0,0,0,none,False,False,personal,77,20,2,53,98,23,2,13,True,False,False,False,0,0,0,0,none,False,0,0,0,0,0,none,False,none,2,1,0,2,2,1,7,0.75,mute,promotion,synthetic
2159,none,False,91,14,39,False,False,False,False,False,False,False,False,False,False,False,0,group,True,0,False,admin,16,17,8,9,236,4,932,book_club,False,False,group,97,29,3,55,48,12,3,24,True,False,False,False,0,0,0,0,none,False,0,0,0,0,0,none,False,none,1,0,5,4,4,0,-5,0.75,digest,personal,synthetic
2160,none,False,166,11,11,True,False,False,False,False,False,False,False,True,False,False,0,business,False,1,False,none,0,0,0,0,0,0,0,none,True,True,business,12,6,2,10,23,7,4,59,True,False,True,True,4255,3350,4689,41,none,True,7,7,8,9,2,0,False,recent_movie_feedback,10,4,7,5,5,5,-1,0.91,mute,forward,synthetic
2161,none,False,226,20,8,False,False,False,False,True,True,False,False,False,False,True,0,group,True,3,False,member,3,0,1,2,128,1,595,none,False,False,group,68,23,3,17,116,39,0,15,True,False,False,False,0,0,0,0,none,False,0,0,0,0,0,none,False,none,10,11,2,0,0,5,-39,0.76,mute,forward,synthetic
2162,image,True,76,9,40,False,False,False,False,False,False,False,False,False,False,False,0,group,True,16,False,admin,15,17,9,8,217,4,843,society,False,False,group,97,29,4,53,98,38,3,14,True,False,False,False,0,0,0,0,none,False,0,0,0,0,0,none,False,none,23,23,3,3,3,5,6,0.75,mute,promotion,synthetic
2163,none,False,138,14,16,False,False,False,False,False,False,False,False,False,False,False,0,business,False,14,False,none,0,0,0,0,0,0,0,none,True,False,business,72,28,2,10,62,15,1,26,True,False,True,True,974,0,0,7,none,False,0,0,7,0,1,none,False,none,12,13,8,12,12,5,4,0.77,notify,payment,synthetic
2164,none,False,218,15,23,False,False,False,False,False,True,True,False,False,True,False,0,personal,False,0,False,none,0,0,0,0,0,0,0,none,False,False,personal,73,28,1,55,117,40,0,13,True,False,False,False,0,0,0,0,none,False,0,0,0,0,0,none,False,none,11,10,4,8,8,5,-15,0.93,notify,business_update,synthetic
2165,none,False,230,12,16,False,True,False,False,False,False,False,False,False,True,False,0,group,True,1,False,admin,1,0,0,0,0,0,0,none,False,True,group,0,3,0,2,55,28,4,33,True,False,False,False,0,0,0,0,none,False,0,0,0,0,0,none,False,none,18,18,1,3,3,5,8,0.99,digest,personal,synthetic
2166,none,False,187,18,24,True,False,False,False,True,False,False,True,False,False,False,0,business,False,2,False,none,0,0,0,0,0,0,0,none,True,True,business,4,13,3,6,75,30,2,49,True,False,True,True,4437,3471,5246,54,bank,False,2,2,5,8,1,none,True,recent_movie_feedback,3,4,0,1,1,5,1,0.76,notify,payment,synthetic
2167,image,True,221,13,23,True,False,False,False,False,False,False,False,False,False,True,0,group,True,2,False,admin,2,0,1,0,1,0,22,none,False,False,group,72,27,2,31,107,28,0,15,True,False,False,False,0,0,0,0,none,False,0,0,0,0,0,none,False,none,1,3,1,0,0,5,-6,0.75,notify,payment,synthetic
2168,none,False,167,15,17,False,False,False,False,False,False,False,False,False,False,False,0,group,True,13,False,member,3,0,1,8,2,1,25,society,False,True,group,91,21,4,12,43,9,3,63,True,False,False,False,0,0,0,0,none,False,0,0,0,0,0,none,False,none,13,5,7,3,3,5,-11,0.75,digest,personal,synthetic
2169,none,False,209,14,23,True,False,False,False,False,False,True,False,False,True,True,0,group,True,2,False,admin,22,18,12,9,240,4,955,college_students,False,False,group,96,30,4,54,85,21,1,19,True,False,False,False,0,0,0,0,none,False,0,0,0,0,0,none,False,none,13,4,7,6,6,5,-21,0.75,mute,promotion,synthetic
2170,none,False,216,21,50,False,False,True,False,False,False,False,False,False,False,False,1,group,True,15,True,member,12,11,6,7,82,3,424,marketplace,False,False,group,79,27,4,49,66,12,3,21,True,False,False,False,0,0,0,0,none,False,0,0,0,0,0,none,False,none,20,21,2,18,18,5,8,0.77,notify,event,synthetic
2171,none,False,186,22,30,False,False,False,False,False,False,False,False,False,False,True,0,group,True,0,False,member,6,0,6,0,0,0,2,none,False,False,group,81,20,2,26,108,34,0,22,True,False,False,False,0,0,0,0,none,False,0,0,0,0,0,none,False,none,12,11,7,0,0,5,-32,0.76,digest,personal,synthetic
2172,none,False,159,22,4,True,True,False,False,False,True,False,False,False,False,False,0,business,False,6,False,none,0,0,0,0,0,0,0,none,True,True,business,7,7,2,8,65,23,3,13,True,False,True,True,1937,1551,2654,55,cinema,False,0,0,7,0,1,none,False,none,17,13,5,13,13,5,-21,0.79,digest,personal,synthetic
2173,none,False,116,13,44,False,False,True,False,False,False,False,False,False,False,False,1,business,False,5,False,none,0,0,0,0,0,0,0,none,True,False,business,45,22,4,2,30,9,1,81,True,False,True,False,85,69,347,46,healthcare_product,True,7,7,8,3,2,0,False,travel_package_interest,10,13,0,0,0,5,11,0.76,notify,event,synthetic
2174,none,False,187,21,43,False,False,False,False,False,False,False,False,False,False,False,0,business,False,19,False,none,0,0,0,0,0,0,0,none,True,False,business,49,17,0,4,104,27,3,15,True,False,True,False,7,6,170,48,credit_card,False,0,0,4,0,0,none,False,none,22,21,2,3,3,5,-7,0.77,notify,payment,synthetic
2175,none,False,61,21,13,False,False,False,False,False,False,False,False,False,False,False,0,group,True,6,False,member,6,3,2,8,197,2,778,society,False,False,group,88,20,2,12,94,24,1,16,True,False,False,False,0,0,0,0,none,False,0,0,0,0,0,none,False,none,3,2,1,1,1,0,-11,0.75,notify,event,synthetic
2176,none,False,169,10,30,False,False,False,False,False,False,False,False,False,True,False,0,business,False,5,False,none,0,0,0,0,0,0,0,none,True,True,business,25,9,2,14,44,10,2,47,True,False,True,False,653,554,1576,29,none,True,7,7,8,0,2,none,False,confirmed_travel_booking,7,2,2,3,3,5,5,0.8,notify,event,synthetic
2177,none,False,130,8,24,False,True,False,False,False,False,True,False,False,True,False,0,group,True,6,False,member,9,13,5,6,225,3,880,society,False,True,group,84,17,1,40,117,37,1,14,True,True,False,False,0,0,0,0,none,False,0,0,0,0,0,none,False,none,19,15,3,7,7,5,0,0.86,digest,personal,synthetic
2178,none,False,195,21,20,False,False,False,False,False,False,False,False,False,False,False,0,group,True,16,False,member,10,1,2,0,0,0,9,society,False,False,group,46,16,3,39,117,18,2,14,True,False,False,False,0,0,0,0,none,False,0,0,0,0,0,none,False,none,8,2,0,1,1,5,2,0.8,notify,payment,synthetic
2179,none,False,194,14,11,True,True,False,False,False,False,True,False,False,False,True,0,group,True,9,False,member,10,10,4,7,205,1,818,none,False,True,group,59,5,1,32,78,7,2,38,True,False,False,False,0,0,0,0,none,False,0,0,0,0,0,none,False,none,3,0,7,15,15,5,-10,0.8,notify,personal,synthetic
2180,none,False,210,14,19,False,False,False,False,False,False,False,False,False,False,False,0,group,True,20,False,member,24,19,11,9,241,4,962,marketplace,False,True,group,73,12,1,16,118,33,1,13,True,True,False,False,0,0,0,0,none,False,0,0,0,0,0,none,False,none,21,19,7,15,15,5,1,0.78,notify,payment,synthetic
2181,voice,True,97,8,31,False,False,False,False,False,False,False,False,False,False,False,0,group,True,6,False,member,11,12,11,6,104,1,498,none,False,False,group,95,20,0,36,23,5,3,65,True,False,False,False,0,0,0,0,none,False,0,0,0,0,0,none,False,none,0,0,8,1,1,5,-11,0.75,digest,promotion,synthetic
2182,none,False,172,21,11,False,False,False,False,False,True,False,False,False,True,False,0,group,True,20,False,admin,22,19,12,9,240,4,953,marketplace,False,False,group,96,28,0,38,82,20,2,24,True,False,False,False,0,0,0,0,none,False,0,0,0,0,0,none,False,none,22,22,9,17,17,5,-34,0.81,mute,scam,synthetic
2183,none,False,200,22,14,False,False,False,False,False,False,True,False,False,False,False,0,group,True,7,False,member,5,1,1,0,2,1,29,none,False,False,group,55,15,0,1,103,38,2,14,True,False,False,False,0,0,0,0,none,False,0,0,0,0,0,none,False,none,19,19,9,17,17,5,-21,0.78,mute,scam,synthetic
2184,none,False,213,22,8,False,True,False,False,False,False,False,False,False,False,False,0,personal,False,7,False,none,0,0,0,0,0,0,0,none,False,False,personal,84,30,4,55,100,38,1,32,True,False,False,False,0,0,0,0,none,False,0,0,0,0,0,none,False,none,22,23,5,1,1,5,-2,0.86,digest,personal,synthetic
2185,none,False,173,19,52,False,False,False,False,False,False,True,False,False,True,False,0,group,True,1,False,admin,3,1,1,0,69,1,414,family,False,False,group,76,18,3,8,18,3,4,66,True,False,False,False,0,0,0,0,none,False,0,0,0,0,0,none,False,none,3,1,9,5,5,5,-9,0.85,notify,urgent,synthetic
2186,none,False,215,22,2,False,True,False,False,False,False,False,False,False,False,False,0,group,True,0,False,admin,1,0,0,0,0,0,0,none,False,False,group,9,8,0,29,87,22,3,13,True,False,False,False,0,0,0,0,none,False,0,0,0,0,0,none,False,none,3,2,1,1,1,5,-4,0.85,digest,promotion,synthetic
2187,none,False,223,16,9,False,True,False,False,False,False,True,False,False,False,False,0,business,False,12,False,none,0,0,0,0,0,0,0,none,True,False,business,8,12,2,4,25,15,4,64,True,False,True,False,4108,3176,4630,54,bank,False,0,0,6,0,2,none,False,none,18,20,8,12,12,5,2,0.81,digest,personal,synthetic
2188,none,False,228,10,37,False,True,False,False,False,False,True,False,False,False,True,0,business,False,6,False,none,0,0,0,0,0,0,0,none,True,False,business,10,7,1,8,90,25,2,13,True,False,True,True,2002,1577,2733,43,travel,False,4,4,8,0,2,none,False,none,21,21,5,15,15,5,4,0.84,digest,personal,synthetic
2189,none,False,176,7,20,True,False,False,False,False,False,False,True,False,False,False,0,group,True,0,False,member,1,0,0,7,0,0,5,none,False,False,group,77,26,2,53,25,7,1,62,True,False,False,False,0,0,0,0,none,False,0,0,0,0,0,none,False,none,2,1,1,6,6,5,11,0.75,digest,personal,synthetic
2190,none,False,139,18,4,False,False,False,False,False,False,False,False,False,True,False,0,group,True,5,False,admin,24,19,11,6,166,3,698,society,False,False,group,96,30,3,45,59,11,2,71,True,False,False,False,0,0,0,0,none,False,0,0,0,0,0,none,False,none,7,2,3,3,3,5,0,0.87,notify,urgent,synthetic
2191,none,False,108,8,31,False,False,True,False,False,True,False,False,False,False,True,1,group,True,4,False,admin,3,0,3,0,0,0,0,none,False,False,group,80,16,0,16,96,37,1,34,True,False,False,False,0,0,0,0,none,False,0,0,0,0,0,none,False,none,16,13,8,5,5,3,-8,0.75,digest,personal,synthetic
2192,none,False,182,13,33,False,False,False,False,False,False,True,False,False,False,False,0,business,False,0,False,none,0,0,0,0,0,0,0,none,True,True,business,6,7,1,8,47,11,3,31,True,False,True,True,4133,3254,4470,42,travel,False,6,6,8,3,2,0,False,none,0,1,5,3,3,5,-8,0.76,digest,promotion,synthetic
2193,none,False,156,18,26,True,False,False,False,False,False,True,False,False,False,False,0,group,True,7,False,member,14,13,6,0,6,2,59,real_estate,False,False,group,97,31,4,57,92,29,0,18,True,False,False,False,0,0,0,0,none,False,0,0,0,0,0,none,False,none,19,19,4,2,2,5,7,0.77,notify,payment,synthetic
2194,none,False,182,16,26,False,False,False,False,False,False,False,False,False,False,False,0,business,False,18,False,none,0,0,0,0,0,0,0,none,True,False,business,29,18,4,3,38,7,2,34,True,False,True,False,20,0,18,49,none,False,0,0,6,0,2,none,False,none,17,17,0,0,0,5,9,0.76,notify,payment,synthetic
2195,none,False,118,18,49,False,False,False,False,False,False,False,False,False,False,False,0,group,True,1,False,member,1,0,0,2,0,0,10,none,False,False,group,71,24,3,23,52,9,4,33,True,False,False,False,0,0,0,0,none,False,0,0,0,0,0,none,False,none,4,2,5,1,1,4,-1,0.75,notify,business_update,synthetic
2196,none,False,166,20,21,False,True,False,False,False,True,True,False,False,False,False,0,group,True,12,False,member,7,8,5,4,26,2,189,extended_family,False,True,group,47,24,4,41,39,13,4,39,True,False,False,False,0,0,0,0,none,False,0,0,0,0,0,none,False,none,9,5,3,7,7,5,11,0.86,notify,payment,synthetic
2197,none,False,203,14,49,False,True,True,False,False,False,False,False,False,False,False,1,business,False,1,False,none,0,0,0,0,0,0,0,none,True,True,business,0,6,0,0,116,41,1,13,True,True,True,False,4452,3484,5323,55,none,False,0,0,7,0,2,none,False,none,5,9,1,0,0,5,1,0.81,mute,spam,synthetic
2198,none,False,178,12,46,False,False,False,False,False,False,True,False,False,False,False,0,business,False,0,False,none,0,0,0,0,0,0,0,none,True,True,business,53,19,3,10,72,16,3,31,True,True,True,False,3379,0,6,45,none,False,0,0,7,0,1,none,True,none,3,2,1,0,0,5,8,0.79,notify,event,synthetic
2199,voice,True,104,12,45,False,False,False,False,False,False,False,False,False,False,False,0,group,True,1,False,admin,7,12,5,9,238,3,937,coworker,False,False,group,96,22,3,52,47,15,1,39,True,False,False,False,0,0,0,0,none,False,0,0,0,0,0,none,False,none,12,4,6,3,3,0,-23,0.75,digest,personal,synthetic
2200,none,False,139,19,49,False,False,False,False,False,False,True,False,False,False,False,0,business,False,1,False,none,0,0,0,0,0,0,0,none,True,True,business,2,13,2,0,67,6,3,23,True,False,True,False,4158,3262,4630,43,bank,True,2,2,6,4,2,none,True,none,6,8,3,10,10,5,0,0.78,digest,personal,synthetic
2201,none,False,87,16,2,False,False,False,False,False,False,False,False,False,True,False,0,personal,False,16,False,none,0,0,0,0,0,0,0,none,False,False,personal,97,30,2,56,84,12,2,56,True,False,False,False,0,0,0,0,none,False,0,0,0,0,0,none,False,none,13,14,8,1,1,2,-26,0.84,mute,scam,synthetic
2202,image,True,98,18,11,False,False,False,False,False,False,False,False,False,False,False,0,group,True,1,False,member,4,5,4,6,67,2,364,society,False,False,group,89,22,3,17,72,15,1,43,True,True,False,False,0,0,0,0,none,False,0,0,0,0,0,none,False,none,10,14,4,0,0,3,-9,0.78,mute,forward,synthetic
2203,none,False,124,7,55,False,False,False,False,False,True,False,True,False,False,False,0,group,True,11,False,admin,6,2,4,2,187,1,772,none,False,False,group,46,15,2,2,108,23,0,14,True,False,False,False,0,0,0,0,none,False,0,0,0,0,0,none,False,none,22,17,8,7,7,5,-20,0.75,digest,personal,synthetic
2204,none,False,178,18,27,True,False,False,False,False,False,False,False,False,False,False,0,group,True,10,False,member,2,1,0,5,115,1,544,society,False,False,group,54,14,2,45,48,4,2,14,True,False,False,False,0,0,0,0,none,False,0,0,0,0,0,none,False,none,8,7,4,8,8,5,6,0.89,digest,personal,synthetic
2205,none,False,145,20,38,False,False,False,False,False,False,False,False,False,False,False,0,business,False,17,False,none,0,0,0,0,0,0,0,none,True,False,business,93,26,3,40,71,16,1,35,True,False,True,False,1011,0,0,10,none,False,0,0,5,0,1,none,False,none,15,15,8,10,10,5,-1,0.75,notify,event,synthetic
2206,none,False,166,9,20,True,False,False,False,False,False,False,False,False,False,False,0,business,False,11,False,none,0,0,0,0,0,0,0,none,True,False,business,47,10,2,1,25,5,4,65,True,False,True,False,527,396,1521,54,none,False,0,0,7,0,2,none,False,none,6,1,3,6,6,5,1,0.77,digest,personal,synthetic
2207,none,False,104,20,50,False,True,False,False,False,False,False,False,False,False,False,0,personal,False,6,False,none,0,0,0,0,0,0,0,none,False,False,personal,96,20,2,56,116,13,4,13,True,False,False,False,0,0,0,0,none,False,0,0,0,0,0,none,False,none,1,0,7,1,1,0,-7,0.83,mute,forward,synthetic
2208,none,False,93,9,55,False,False,False,False,False,False,False,False,False,False,False,0,business,False,1,False,none,0,0,0,0,0,0,0,none,True,False,business,88,22,3,54,34,9,2,35,True,False,True,False,1011,0,0,22,retail,False,0,0,0,0,1,none,False,none,6,1,6,0,0,0,1,0.77,digest,personal,synthetic
2209,none,False,192,21,8,False,False,False,False,True,True,False,False,False,True,False,0,business,False,20,False,none,0,0,0,0,0,0,0,none,True,True,business,28,17,2,14,99,25,3,16,True,False,True,True,242,190,842,38,ecommerce,True,0,0,4,1,0,none,False,travel_promotions_opted_out,20,10,1,1,1,5,-21,0.77,digest,personal,synthetic
2210,none,False,161,8,47,False,True,False,False,False,False,False,False,False,False,True,0,personal,False,12,False,none,0,0,0,0,0,0,0,none,False,False,personal,96,13,0,47,110,38,2,13,True,False,False,False,0,0,0,0,none,False,0,0,0,0,0,none,False,none,20,19,9,1,1,5,-7,0.75,digest,greeting,synthetic
2211,none,False,83,10,56,True,False,False,False,False,False,True,False,False,False,False,0,group,True,6,True,admin,6,10,7,8,229,3,904,extended_family,False,False,group,79,23,3,40,78,11,1,20,True,False,False,False,0,0,0,0,none,False,0,0,0,0,0,none,False,none,10,4,8,5,5,0,0,0.75,mute,promotion,synthetic
2212,none,False,83,11,18,False,False,False,False,False,False,False,False,False,True,False,0,group,True,19,False,admin,16,18,5,9,237,4,941,extended_family,False,False,group,82,25,3,43,88,6,2,18,True,True,False,False,0,0,0,0,none,False,0,0,0,0,0,none,False,none,10,7,7,17,17,5,2,0.81,mute,scam,synthetic
2213,none,False,201,9,10,True,False,False,False,False,False,False,True,False,True,False,0,group,True,9,False,member,7,3,7,1,36,1,290,marketplace,False,False,group,40,26,0,15,57,19,1,28,True,False,False,False,0,0,0,0,none,False,0,0,0,0,0,none,False,none,1,6,2,3,3,5,-2,0.75,mute,promotion,synthetic
2214,none,False,58,15,7,False,True,False,False,False,False,False,False,False,False,False,0,business,False,8,False,none,0,0,0,0,0,0,0,none,True,False,business,74,28,4,35,86,13,1,19,True,False,True,False,24,0,0,2,none,False,0,0,7,0,2,none,False,none,10,13,6,3,3,4,-11,0.8,mute,forward,synthetic
2215,image,True,137,14,3,False,False,False,False,False,False,False,False,False,False,False,0,group,True,14,False,admin,14,11,8,9,201,2,802,society,False,False,group,85,28,4,58,105,19,1,20,True,False,False,False,0,0,0,0,none,False,0,0,0,0,0,none,False,none,7,3,0,8,8,5,5,0.77,mute,promotion,synthetic
2216,none,False,124,21,48,False,False,False,False,False,False,False,False,False,True,False,0,group,True,18,True,admin,9,14,5,9,236,4,932,society,False,False,group,94,26,4,50,22,4,4,41,True,False,False,False,0,0,0,0,none,False,0,0,0,0,0,none,False,none,18,9,7,10,10,5,-1,0.75,mute,promotion,synthetic
2217,image,True,57,18,7,False,False,False,False,False,False,False,False,False,False,False,0,group,True,8,True,member,4,1,2,3,5,1,62,sports,False,True,group,25,21,2,15,59,8,2,69,True,False,False,False,0,0,0,0,none,False,0,0,0,0,0,none,False,none,8,6,3,8,8,0,3,0.75,digest,event,synthetic
2218,none,False,230,19,36,True,False,False,False,True,False,True,False,False,False,False,0,business,False,16,False,none,0,0,0,0,0,0,0,none,True,False,business,12,11,1,4,101,41,2,27,True,False,True,False,1588,1133,2832,54,ecommerce_delivery,False,0,0,6,0,1,none,False,none,20,23,2,0,0,5,-10,0.76,digest,personal,synthetic
2219,none,False,183,18,17,False,False,False,False,False,False,True,False,False,False,False,0,group,True,3,False,admin,5,12,2,9,228,3,889,society,False,False,group,95,17,4,29,61,10,3,34,True,False,False,False,0,0,0,0,none,False,0,0,0,0,0,none,False,none,4,2,5,5,5,5,-27,0.76,digest,personal,synthetic
2220,image,True,148,12,17,False,False,False,False,False,False,False,False,False,False,False,0,group,True,3,False,member,5,10,0,4,31,1,246,none,False,False,group,76,26,1,33,103,18,1,17,True,False,False,False,0,0,0,0,none,False,0,0,0,0,0,none,False,none,5,1,2,6,6,5,7,0.75,notify,urgent,synthetic
2221,none,False,129,22,49,False,False,False,False,False,True,False,False,False,False,False,0,group,True,19,False,admin,13,18,8,9,227,4,908,none,False,False,group,81,31,4,57,88,8,0,26,True,False,False,False,0,0,0,0,none,False,0,0,0,0,0,none,False,none,20,6,4,16,16,5,-3,0.77,mute,promotion,synthetic
2222,none,False,183,18,34,False,False,False,False,True,False,False,False,True,False,False,0,group,True,3,False,member,1,0,0,1,0,0,7,none,False,False,group,6,2,2,2,47,4,2,20,True,False,False,False,0,0,0,0,none,False,0,0,0,0,0,none,False,none,1,0,5,13,13,5,-7,0.77,notify,urgent,synthetic
2223,voice,True,124,21,18,True,False,False,False,False,True,False,False,True,False,False,0,personal,False,8,False,none,0,0,0,0,0,0,0,none,False,False,personal,95,31,4,55,75,7,0,30,True,False,False,False,0,0,0,0,none,False,0,0,0,0,0,none,False,none,6,12,7,9,9,5,-8,0.75,mute,scam,synthetic
